player_name,Size,Explosiveness,Strength,career_length,overall_pick,age_at_draft,organization_type,position,greatest_75
Kemba Walker,-4.1752909343422715,-0.49701813230249126,0.3616224233838463,12.0,9,21.0,College/University,PG,N
Derrick Williams,1.6123336757870135,1.5139561904724608,1.8918267654789387,7.0,2,20.0,College/University,PF-SF,N
Quincy Acy,0.058053921237843635,1.5476580153386406,-0.025116542858605165,7.0,37,22.0,College/University,PF,N
Harrison Barnes,-1.1335344651478387,3.169339006980466,0.6169910418722919,12.0,7,20.0,College/University,SF-SG,N
Will Barton,0.3091660977073169,-2.375631397063782,-2.4787070513559852,12.0,40,21.0,College/University,SG-SF,N
Bradley Beal,-2.010485742119348,0.4413420800483062,-0.3904863524108829,12.0,3,19.0,College/University,SG,N
Jae Crowder,0.3360539141148944,0.925319283830812,2.022357811162099,12.0,34,22.0,College/University,SF,N
Jared Cunningham,-1.9698902911278708,-1.4129993153990785,-1.0269915512103334,4.0,24,21.0,College/University,SG-PG,N
Anthony Davis,1.565933052658924,0.8599475110427525,-0.6100339342513822,12.0,1,19.0,College/University,PF-C,Y
Andre Drummond,2.6871295050075177,1.6120322233029842,-0.330008570840898,12.0,9,19.0,College/University,C,N
Kim English,-1.9398951148280268,-0.7791999095672064,-0.020951941445283576,1.0,44,24.0,College/University,SG,N
Festus Ezeli,2.5806502810664202,2.717989449199786,-0.6984266008398551,5.0,30,23.0,College/University,C-PF,N
Draymond Green,1.5551518271894167,-0.5149505007152746,1.1902251032684663,12.0,35,22.0,College/University,PF-SF,N
John Henson,2.5862273362066936,-1.0529851572463422,-0.6262412036030897,8.0,14,22.0,College/University,PF,N
Robbie Hummel,1.2983156810187282,-1.211774489085197,1.3821505121309172,2.0,58,23.0,College/University,SF,N
Bernard James,2.0012623909817844,-0.14634686101564343,-1.6781574390879477,3.0,33,27.0,College/University,PF,N
John Jenkins,-0.9455037292746121,-0.34112192166817423,0.38283456348747547,7.0,23,21.0,College/University,SG,N
Darius Johnson-Odom,-2.8759873153360456,1.6865214161724997,1.2157108785757262,2.0,55,23.0,College/University,SG,N
Terrence Jones,2.0854094105006675,0.7075099790411776,0.03656924250814449,7.0,18,20.0,College/University,PF-SF,N
Perry Jones,0.3544053352491128,2.198145306459888,-1.4165098417641673,3.0,28,21.0,College/University,PF-SF,N
Kris Joseph,0.7399410593624198,-0.9649842264471089,-0.02509256767358982,1.0,51,24.0,College/University,SG,N
Michael Kidd-Gilchrist,0.21204672620940812,0.6621615953044291,-0.8011089905981952,8.0,2,19.0,College/University,SF,N
Doron Lamb,-0.9896518286141165,-2.0821667548507032,-0.2541914922840481,2.0,42,21.0,College/University,SG-PG,N
Jeremy Lamb,-1.7982856163778673,-0.16554439949267705,-1.4952716732701965,10.0,12,20.0,College/University,SG,N
Meyers Leonard,2.5521131173718636,1.4499093975693886,0.12034375829296588,12.0,11,20.0,College/University,C,N
Damian Lillard,-2.6599625122307162,0.7280096821175198,0.12862681969953754,12.0,6,22.0,College/University,PG,Y
Kendall Marshall,-1.593315966041674,-0.344272636875502,0.4692496774409409,4.0,13,21.0,College/University,PG,N
Fab Melo,3.56487342661941,0.1242453397674073,-0.23432793924550757,1.0,22,22.0,College/University,C,N
Khris Middleton,1.2149459960544307,-1.7900088352862373,-0.26268635044355876,12.0,39,21.0,College/University,SF,N
Darius Miller,-0.3550814644674062,1.2583868552860982,0.5750777383426231,9.0,46,22.0,College/University,SF-SG,N
Quincy Miller,1.0351602995041367,0.10360229715608427,-0.47768757628326647,3.0,38,20.0,College/University,SF,N
Arnett Moultrie,0.6679157665501209,1.9511581812840024,-0.7096916557311479,2.0,27,22.0,College/University,PF,N
Kevin Murphy,-1.3367547376348885,-0.41945002636199,0.0993316161746431,1.0,47,22.0,College/University,SG,N
Andrew Nicholson,3.3016872320714556,-0.8926942257381623,-0.3808677155302425,5.0,19,23.0,College/University,PF,N
Kyle O'Quinn,2.6304956198583724,0.2725343718416886,-0.4111878484243435,8.0,49,22.0,College/University,PF,N
Miles Plumlee,0.875214612085497,2.7847321587307317,1.084921954008658,7.0,26,24.0,College/University,PF-C,N
Austin Rivers,-1.7653198131802188,-0.7546695524803797,-1.0176868801463232,12.0,10,20.0,College/University,SG-PG,N
Thomas Robinson,1.3479010155705615,1.3128657257349012,-0.47782741830254793,5.0,5,21.0,College/University,PF,N
Terrence Ross,-1.3270528691327945,-0.68410582298648,-2.029909619684053,12.0,8,21.0,College/University,SG-SF,N
Tomas Satoransky,-0.9726691679751627,-0.438471818809545,-0.18142792260313748,6.0,32,21.0,Other Team/Club,PG-SG,N
Mike Scott,2.0316080989856613,-0.49023948404718076,1.6197997726458118,9.0,43,24.0,College/University,PF,N
Jared Sullinger,4.3056623969791215,-0.9618092967972964,0.4507941637731298,5.0,21,20.0,College/University,PF,N
Tyshawn Taylor,-2.6301642275678114,-1.1858884923865045,-1.6488851275984853,2.0,41,22.0,College/University,PG,N
Marquis Teague,-3.4251334447752777,0.2028511946665921,-0.062330110459163035,6.0,29,19.0,College/University,PG,N
Dion Waiters,-1.0071338665122287,-0.5056589575506215,1.1536588754212695,8.0,4,21.0,College/University,SG,N
Royce White,1.3030523788255375,0.7163196437949534,1.0924652829387698,2.0,16,21.0,College/University,PF,N
Tony Wroten,-1.3964291131572317,-1.046221639712612,-1.2062876828818816,4.0,25,19.0,College/University,PG,N
Steven Adams,3.1745949182203197,1.0592007716173457,-0.15791516519309107,11.0,12,20.0,College/University,C,N
Lorenzo Brown,-0.7130684814772511,-1.692224158739576,-0.7055460587027164,6.0,52,23.0,College/University,PG,N
Reggie Bullock,-0.6810994451659833,0.11733948585942051,-0.01118252378607125,11.0,25,22.0,College/University,SG-SF,N
Trey Burke,-2.6625136951783412,-1.4254567306893897,-0.031184790586682845,9.0,9,21.0,College/University,PG,N
Kentavious Caldwell-Pope,-1.5629905599570633,-0.5641602641040265,0.18747489828367628,11.0,8,20.0,College/University,SG,N
Isaiah Canaan,-3.7094729765906433,0.7012942678518685,1.0401620361125476,6.0,34,22.0,College/University,PG,N
Michael Carter-Williams,-2.583059583615934,0.4192723269441161,-0.9061420503489935,11.0,11,22.0,College/University,PG,N
Allen Crabbe,-0.8900390692719872,0.0525532742692823,-0.6421045409715043,7.0,31,21.0,College/University,SG,N
Gorgui Dieng,1.6018824062999844,0.9774305627690023,-1.233297498932442,11.0,21,23.0,College/University,C,N
James Ennis,0.01094269928192115,-0.4772461449275465,-1.369170440381913,8.0,50,23.0,College/University,SF,N
Carrick Felix,-1.4105385512684387,1.168223424505471,-0.6185085195823614,1.0,33,23.0,College/University,SF-SG,N
Jamaal Franklin,-0.4541242539801697,-0.3554657464425168,0.20876629881650213,2.0,41,22.0,College/University,SG-SF,N
Rudy Gobert,5.343786996368368,-1.0902080328056294,-2.453683605934691,11.0,27,21.0,Other Team/Club,C,N
Archie Goodwin,-1.6181414678301007,-1.1145636250356472,-1.4276186461074032,4.0,29,19.0,College/University,SG,N
Erick Green,-2.337293148281572,-1.6022508345818078,-0.627118598226764,2.0,46,22.0,College/University,PG,N
Tim Hardaway Jr.,-1.7712012781981297,0.7693794024683426,0.721888402432563,11.0,24,21.0,College/University,SG,N
Solomon Hill,-0.6984207714503363,0.8633242539206822,0.9270647197403559,9.0,23,22.0,College/University,SF,N
Pierre Jackson,-4.18933628232948,-2.1441541946341687,1.1200836089945672,1.0,42,22.0,College/University,PG,N
Ryan Kelly,1.9521812520472646,0.5856981326468512,1.5019026931830626,4.0,48,22.0,College/University,PF,N
Shane Larkin,-6.263014344263971,0.6561128283694379,0.48258549074602763,5.0,18,21.0,College/University,PG,N
Ricky Ledo,-0.37620766194332644,-1.8902776478918142,0.8405089875804405,2.0,43,21.0,College/University,SG,N
Ray McCallum,-3.1960413521096225,-0.8503868341453603,0.39195438867046123,3.0,36,22.0,College/University,PG,N
Ben McLemore,-2.0156916107773246,0.37307690710451064,-1.4438833136999945,9.0,7,20.0,College/University,SG,N
Tony Mitchell,1.3016337023170292,1.5675219655867045,-1.0412868277021408,4.0,37,21.0,College/University,PF-SF,N
Erik Murphy,3.410282607526816,-1.6012551874999237,0.6639620050805151,1.0,49,23.0,College/University,PF,N
Mike Muscala,2.245475506560303,-0.6577661897845661,-1.1335054303344614,11.0,44,22.0,College/University,C-PF,N
Nerlens Noel,1.077366622822532,0.692112391827181,-1.6927707577362636,10.0,6,19.0,College/University,C,N
Victor Oladipo,-2.066963164669333,1.786115497851171,0.44675129917572903,11.0,2,21.0,College/University,SG,N
Kelly Olynyk,2.9071820205659087,-2.31719727168666,-0.3746183249283383,11.0,13,22.0,College/University,PF-C,N
Mason Plumlee,1.0055727135167978,1.40986839337208,-0.11345088462848936,11.0,22,23.0,College/University,C-PF,N
Otto Porter,0.7698647636691002,-0.6344204797703771,-0.6163986863896306,11.0,3,20.0,College/University,SF,N
Glen Rice,-1.4303232033846478,1.17009619961988,0.20193714184069056,2.0,35,22.0,College/University,SF-SG,N
Andre Roberson,0.06800899675633149,0.07922268657437163,-0.301409424536984,8.0,26,22.0,College/University,PF-SF,N
Dennis Schroder,-2.6085036241684567,-1.948687838890469,-1.281448793470361,11.0,17,20.0,Other Team/Club,PG,N
Peyton Siva,-4.534370122965916,0.7891039049869476,1.120266534294998,1.0,56,23.0,College/University,PG,N
Tony Snell,-0.3990548083042124,-0.027909873646698575,-1.3078223848582569,9.0,20,22.0,College/University,SF-SG,N
Jeff Withey,3.7567411436208236,-1.1496565027133967,-0.3429379009105557,5.0,39,23.0,College/University,C,N
Nate Wolters,-1.8849547004964966,-1.1325289602380098,0.17077134532153046,5.0,38,22.0,College/University,PG,N
Cody Zeller,-0.434194987852566,2.9986638680316826,-0.44917834277416463,11.0,4,21.0,College/University,C-PF,N
Justin Anderson,-1.8338265961974687,3.1907155360325152,-1.0243656135379153,7.0,21,22.0,College/University,SF-SG,N
Devin Booker,-0.8165881429637414,-1.0063297552969728,0.8844635988127817,9.0,13,19.0,College/University,SG,N
Anthony Brown,-0.27849178917028167,-0.8161870716203733,-0.6782692931265699,3.0,34,23.0,College/University,SF-SG,N
Willie Cauley-Stein,1.9679526443204074,1.16228939722096,-0.9188185542104368,9.0,6,22.0,College/University,C,N
Rakeem Christmas,3.146572243539538,0.02678000907711207,-0.1273374097010055,2.0,36,24.0,College/University,PF-C,N
Pat Connaughton,-2.898200338044063,2.7039096133929768,1.0483201164302467,9.0,41,22.0,College/University,SG,N
Sam Dekker,0.639373941188699,-1.048127270362085,-0.1367721328264113,7.0,18,21.0,College/University,SF,N
Montrezl Harrell,2.100766619844558,1.0321615096050412,0.8454759790726817,9.0,32,21.0,College/University,PF,N
Andrew Harrison,-0.14988021733863519,-1.3369126145282624,0.40565394376879477,3.0,44,21.0,College/University,PG,N
Richaun Holmes,1.3056764912978556,1.8404512010537615,0.42791759296349013,9.0,37,22.0,College/University,PF,N
R.J. Hunter,-0.6852931096135882,-1.8198462003804068,-1.0442421370833916,4.0,28,22.0,College/University,SG,N
Dakari Johnson,5.762104677539469,-2.7670654815678586,1.5837640982093364,1.0,48,20.0,College/University,C,N
Tyus Jones,-1.3460013663595711,-3.063589115246053,-0.09384239739019802,9.0,24,19.0,College/University,PG,N
Frank Kaminsky,1.6463459796322248,0.7292072123695283,0.10995252281804553,9.0,9,22.0,College/University,C-PF,N
Kevon Looney,1.77661159603841,0.6982947805022548,0.5426656075180893,9.0,30,19.0,College/University,PF,N
Jarell Martin,1.1262916722960585,0.9730194872647839,1.9317659406586756,4.0,25,21.0,College/University,PF,N
Chris McCullough,0.8212928899685586,0.4259364919286974,-1.045382659672744,3.0,29,20.0,College/University,PF,N
Jordan Mickey,0.8582958322806494,1.5739288821575461,-0.9260899346468058,3.0,33,21.0,College/University,PF,N
Kelly Oubre,-0.6946609067113438,0.9311322646409714,-1.3565215319360406,9.0,15,20.0,College/University,SF-SG,N
Cameron Payne,-2.324365180424018,-1.8942674101745363,-0.6078885260389814,9.0,14,21.0,College/University,PG,N
Bobby Portis,3.487605137348604,-1.5676532316652336,-0.23265996276714423,9.0,22,20.0,College/University,PF,N
Norman Powell,-1.8034487616051114,0.8533865624460475,-0.7438418335136937,9.0,46,22.0,College/University,SG,N
Terry Rozier,-2.9409248859243,0.18601798267772493,-0.37425059144525685,9.0,16,21.0,College/University,PG-SG,N
D?Angelo Russell,-0.7690656199728977,-0.5099453387567672,0.4667457054048352,9.0,2,19.0,College/University,PG-SG,N
Myles Turner,2.1937362862488783,1.1045940953837938,-0.21760544175381796,9.0,11,19.0,College/University,C-PF,N
Rashad Vaughn,-1.0187439890078875,-1.4160290568078235,-0.2538025175783942,3.0,17,19.0,College/University,SG,N
Justise Winslow,-0.2281870183230207,0.032603316656188375,-0.28788060933675275,9.0,10,19.0,College/University,SF,N
Delon Wright,-0.8774042446307678,-1.8864703343157823,-0.3668082154102466,9.0,20,23.0,College/University,PG,N
Edrice Adebayo,0.9809741762682455,2.348013992424404,-1.3869769112363224,7.0,14,20.0,College/University,PF-C,N
Jarrett Allen,1.6925583736690388,0.9935197581721706,-1.7112772611051275,7.0,22,19.0,College/University,C,N
Kadeem Allen,-2.131073146057194,-0.024064997656393243,-0.3257160766756905,3.0,53,24.0,College/University,PG,N
Ike Anigbogu,3.388280526664934,0.5992571373495552,-1.3825550154951294,2.0,47,19.0,College/University,C,N
OG Anunoby,0.9089059125938868,0.5988858091459193,-0.3582797187956469,7.0,23,20.0,College/University,SF,N
Dwayne Bacon,-0.10190079418753942,0.1343942950656524,-0.07937736795266272,4.0,40,22.0,College/University,SG-SF,N
Jordan Bell,-0.6073122627023892,1.7763673161097997,0.09200555332539133,5.0,38,22.0,College/University,PF,N
Jaron Blossomgame,-0.31221050429274694,1.129798042899501,0.18547565276445183,1.0,59,24.0,College/University,SF,N
Tony Bradley,4.547299623194562,-1.6200206262141257,0.4347540321883206,6.0,28,19.0,College/University,C,N
Dillon Brooks,-1.2041167828329922,0.9105339782210387,1.1944240367448797,7.0,45,21.0,College/University,SG-SF,N
Thomas Bryant,3.439022096762017,-0.25577557562370234,-0.30290142981608076,7.0,42,20.0,College/University,PF-C,N
Zach Collins,1.7517716695281667,0.8344484137106607,-0.13407919647712532,7.0,10,20.0,College/University,PF-C,N
John Collins,0.3126583388131693,1.8361367291816013,-0.6046574379524504,7.0,19,20.0,College/University,PF,N
Hamidou Diallo,-2.8523542329105327,1.3362101140831402,-2.1843189774030445,6.0,45,19.0,College/University,SG-SF,N
Tyler Dorsey,-2.756753058814983,-0.5923112045762549,-0.14531845142295974,6.0,41,21.0,College/University,SG,N
Damyean Dotson,-1.7412494310156605,0.9575983490829758,-0.05107518548283403,5.0,44,23.0,College/University,SG-SF,N
Terrance Ferguson,-0.9651550501563091,-0.4512837806450871,-0.40691091944757324,4.0,21,19.0,Other Team/Club,SG-SF,N
De?Aaron Fox,-2.100862536841465,-1.110863020843589,-0.2847832468626377,7.0,5,20.0,College/University,PG,N
Harry Giles,1.9021411034816968,-0.5564049754716045,-1.3126930314631162,4.0,20,19.0,College/University,PF,N
Wesley Iwundu,-0.3623089765519087,-0.18784348806630632,-1.9161125956204865,5.0,33,23.0,College/University,SG-SF,N
Frank Jackson,-3.0705897927562695,1.3568570891972065,-0.13731050874028733,6.0,31,19.0,College/University,PG,N
Luke Kennard,-1.4604461414549694,-0.7904145163662313,0.4743242729859208,7.0,12,21.0,College/University,SG-SF,N
Kyle Kuzma,1.0602444059513034,0.03126463675350532,0.9039773163830102,7.0,27,22.0,College/University,SF-SG,N
TJ Leaf,0.9666659791093473,-0.19366035206536822,-0.8264325858588246,4.0,18,20.0,College/University,PF,N
Tyler Lydon,2.1155438769727177,-1.1860992081166253,0.16640861525511824,2.0,24,21.0,College/University,PF,N
Frank Mason III,-4.018688259853696,0.8516705272239129,0.3920676211407767,4.0,34,23.0,College/University,PG,N
Donovan Mitchell,-2.946463557727566,2.1061392484103436,-0.5134164184348106,7.0,13,21.0,College/University,SG,N
Monte Morris,-2.4508176625637557,-1.8939392084994888,0.8160481794306076,7.0,51,22.0,College/University,PG,N
Svi Mykhailiuk,1.3878511190781333,-2.0246092379775833,1.303098950392039,6.0,47,20.0,College/University,SG-SF,N
Semi Ojeleye,-1.6145308368767195,3.0999645951527386,0.6127486595538805,5.0,37,23.0,College/University,SF-SG,N
Justin Patton,3.3619482801465157,-0.8385316325377645,-0.3561372639634496,4.0,16,20.0,College/University,C,N
Alec Peters,0.6665915322717223,0.334056761310502,0.45753713892902953,1.0,54,22.0,College/University,PF,N
Davon Reed,-0.09267462624648995,-0.20681132919037323,0.05361473792358283,6.0,32,22.0,College/University,SG-SF,N
Edmond Sumner,-0.9592177836973814,-0.7049489424556166,0.31579575814604716,7.0,52,22.0,College/University,PG,N
Sindarius Thornwell,0.6837200710959594,-1.1014298421019693,1.2600548469289066,4.0,48,23.0,College/University,SG-SF,N
Thomas Welsh,2.197490031043528,1.1345380662546503,0.7275088847357642,1.0,58,21.0,College/University,PF-C,N
Derrick White,-2.2045695175729993,0.2050699061327064,0.08350603216539283,7.0,29,23.0,College/University,PG,N
Nigel Williams-Goss,-2.1597884896104533,-1.1490496560674615,0.6608194778238571,1.0,55,23.0,College/University,PG,N
D.J. Wilson,1.4370234154662953,0.8774806236678137,-0.7401308254647493,5.0,17,21.0,College/University,PF,N
Grayson Allen,-3.2163624844364853,0.8502600547301725,0.10434974136883927,6.0,21,23.0,College/University,SG,N
Kostas Antetokounmpo,1.2068284491579333,-0.5152965000335534,-2.957657713655124,3.0,60,21.0,College/University,PF,N
Udoka Azubuike,3.793083647367142,1.8661314933827307,-0.9792295356255231,4.0,27,19.0,College/University,C,N
Miles Bridges,-0.2582757209836398,-0.024774103787533103,-0.09165709272250643,6.0,12,20.0,College/University,SF,N
Bruce Brown,-2.202082645150236,1.1598958063229967,-0.014819061495916677,6.0,42,22.0,College/University,SG-PG,N
Troy Brown,0.7096874700593101,-1.6629375106891842,-0.36852930458083516,6.0,15,19.0,College/University,SF,N
Jalen Brunson,-2.9627324993685744,-0.9619376188437265,0.7931373324607766,6.0,33,22.0,College/University,PG,N
Jevon Carter,-2.938913871989259,-0.5477981580877358,0.8249026095698816,6.0,32,23.0,College/University,PG,N
Wendell Carter,1.9240683638325395,1.153262139190657,-0.3221982945355806,6.0,7,19.0,College/University,C-PF,N
Donte DiVincenzo,-3.4172605715948605,1.6857806262859636,-0.11759976285994654,6.0,17,21.0,College/University,SG,N
Hamidou Diallo,-2.368909334533939,0.6425386149085714,-1.9106596200702817,6.0,45,20.0,College/University,SG,N
Carsen Edwards,-2.202570106806584,-1.1685917450445684,1.0387089822108408,3.0,33,20.0,College/University,PG,N
Jacob Evans,-0.8768417481465385,-0.6738328035744087,-0.07021892272491496,2.0,28,21.0,College/University,SG-SF,N
Bruno Fernando,1.9138749161891948,0.9142170516972483,-1.3172388736396778,5.0,34,20.0,College/University,C,N
Melvin Frazier,-1.1455613876919781,0.45199255370223945,-1.5647772725967604,4.0,35,22.0,College/University,SF-SG,N
Shai Gilgeous-Alexander,-0.9796148547106489,-0.38746674596224223,-1.2822214511024304,6.0,11,20.0,College/University,PG,N
Devonte Graham,-2.7644146918318837,-0.12559670764153943,0.45805575114064073,6.0,34,23.0,College/University,PG,N
Kevin Hervey,1.2404375291240446,-1.1314871568060614,-1.42834443054042,1.0,57,22.0,College/University,PF,N
Aaron Holiday,-1.664182436264,-2.1464783524878426,1.0199846608710594,6.0,23,22.0,College/University,PG,N
Jaren Jackson,1.911281580480052,1.1087219523964003,-0.7737273271478505,6.0,4,19.0,College/University,PF-C,N
George King,-0.8483934269067585,1.2240062570119963,0.6302921252810336,4.0,59,24.0,College/University,SF-SG,N
Kevin Knox,0.4263545223556597,0.313025742677082,-0.9169471380572336,6.0,9,19.0,College/University,SF,N
Cody Martin,-1.7388935400007042,-0.46892224732323595,-0.9029316797557873,5.0,36,23.0,College/University,SG-SF,N
DeAnthony Melton,-1.8043574697879667,-0.9946557895553193,-1.3133534553250983,6.0,46,20.0,College/University,SG-PG,N
Chimezie Metu,1.1001395674929402,-0.04895242196511703,-1.7874315139594004,6.0,49,21.0,College/University,PF-C,N
Shake Milton,-0.5203859852381973,-1.013708701594673,-0.7369193832344749,6.0,54,22.0,College/University,SG-PG,N
Sviatoslav Mykhailiuk,-1.3382241097932925,-0.35349833663940433,0.09537763760176114,6.0,47,21.0,College/University,SG-SF,N
Josh Okogie,-2.1970322450043556,2.1277638078010606,-0.6214810608016489,6.0,20,20.0,College/University,SG,N
Landry Shamet,-2.4563168167855856,0.26153878100991196,-0.7222064003437588,6.0,26,21.0,College/University,PG,N
Anfernee Simons,-2.649929241802763,0.06403249063909565,-1.0444850534520678,6.0,24,19.0,High School,SG-PG,N
Zhaire Smith,-2.689287139155618,1.4886476659337649,-0.4072015760129356,2.0,16,19.0,College/University,SF-SG,N
Ray Spalding,2.1940796789141217,-0.3441940722434843,-0.7157515543977205,3.0,56,21.0,College/University,PF,N
Omari Spellman,2.967095198802032,0.225357133122809,0.9141293490940349,2.0,30,21.0,College/University,PF-C,N
Lonnie Walker,-2.399327247704405,1.2124379870418405,-0.14738863464265922,6.0,18,20.0,College/University,SG,N
Trae Young,-2.7893385913215596,-1.467105982546384,0.5506512445170989,6.0,5,20.0,College/University,PG,N
Nickeil Alexander-Walker,-0.7461784889840436,-0.3268099207146955,-0.09898653845268993,5.0,17,21.0,College/University,SG,N
Charles Bassey,3.417567377625073,-0.3817768835082829,-0.9601159802663837,3.0,53,19.0,College/University,C,N
Darius Bazley,-0.2098089312559402,0.14815817442464754,-2.044466196031221,5.0,23,19.0,High School,PF,N
Bol Bol,2.4742989720957365,1.2240357568228384,-1.5864845904299216,5.0,44,20.0,College/University,C,N
Jordan Bone,-5.168058863482387,1.085382228305035,-0.2543885968140323,2.0,57,22.0,College/University,SG,N
Ignas Brazdeikis,-0.42252347471486823,0.5034591728210025,0.1967659004899526,3.0,47,20.0,College/University,SF,N
Brandon Clarke,-2.0881559985736957,1.7040118164270068,-0.7586707312190154,5.0,21,23.0,College/University,SF,N
Nicolas Claxton,1.067633805708224,0.9167013676118019,-1.884527207924586,5.0,31,20.0,College/University,C,N
Jarrett Culver,-0.9775208021741625,-0.42429521557177724,-0.39816817555429446,4.0,6,20.0,College/University,SG,N
Bruno Fernando,1.539293088395106,1.1205490014214567,-0.6208771066443158,5.0,34,21.0,College/University,C,N
Daniel Gafford,1.2254866261469008,1.2551690031033922,-1.8302051415566896,5.0,38,21.0,College/University,PF,N
Quentin Grimes,-1.072634721734926,-0.9379363937235546,0.6037183799386063,3.0,25,19.0,College/University,SG,N
Jaxson Hayes,2.1636121562794877,-0.46424053241165425,-1.947057669228736,5.0,8,19.0,College/University,PF,N
Dewan Hernandez,1.1653280554392216,1.1888573082465013,-0.4889081653595266,1.0,59,23.0,College/University,C,N
Talen Horton-Tucker,0.8068839829994711,-0.7509198760377266,0.7985442882210995,5.0,46,19.0,College/University,SG,N
Ty Jerome,-0.7839019784707053,-3.125164171583452,0.09909667060100451,5.0,24,22.0,College/University,PG,N
Cameron Johnson,-0.8994123145975117,0.3472048646128405,-0.2392321791058327,5.0,11,23.0,College/University,SG,N
Nassir Little,0.10278425980505884,0.5176863847829611,-1.5075276672850915,5.0,25,19.0,College/University,SF,N
Terance Mann,-1.4843621271111964,0.15683462603365705,-1.3630209556967976,5.0,48,23.0,College/University,SG-SF,N
Cody Martin,-1.0620208501724835,-0.9618330356604738,-0.4904808127900603,5.0,36,24.0,College/University,PG-SG,N
Jalen McDaniels,0.4572726554729426,-1.2335506990194787,-1.9973025760994982,5.0,52,21.0,College/University,SF,N
Jaylen Nowell,-2.383763252925849,-0.35542924542831333,-0.7027350746376266,5.0,43,20.0,College/University,SG,N
Jordan Nwora,0.027322318636064144,0.034704791981303475,0.3053497963317591,4.0,45,21.0,College/University,PF,N
KZ Okpala,0.16991773651201791,0.4602118467481317,-1.2426417501329188,4.0,32,20.0,College/University,SF,N
Miye Oni,-1.0982806896984798,1.3689286496944437,0.21680756987263677,3.0,58,22.0,College/University,SG,N
Eric Paschall,0.7762622095543817,2.529951188581179,0.11232931913204063,3.0,41,23.0,College/University,SF,N
Reggie Perry,2.3536754792795334,0.3780581044582186,0.19537679093440724,2.0,57,19.0,College/University,SF-PF,N
Jordan Poole,-1.5900351473624348,-1.0133803200903553,0.8828572968209528,5.0,28,20.0,College/University,SG,N
Kevin Porter Jr.,-0.9664474048294807,-1.3181072589496579,-0.7077495949101643,5.0,30,19.0,College/University,SG,N
Neemias Queta,4.0722779346733615,-2.30957597870335,-1.9743607075444085,3.0,39,20.0,College/University,C,N
Cameron Reddish,0.04666836008684782,0.15858777125461135,-0.8867414122585288,5.0,10,20.0,College/University,SF,N
Isaiah Roby,-0.43536899083653696,0.9599789827607459,-1.2617832280407908,5.0,45,21.0,College/University,PF,N
Luka Samanic,0.5175472467358848,0.069867441571124,-0.8232623059555004,5.0,19,19.0,Other Team/Club,PF,N
Admiral Schofield,0.035305438781720114,0.33941898598738324,1.1303045119900588,5.0,42,22.0,College/University,SF,N
Marial Shayok,-0.4611081008690053,-0.30368301968243205,-0.9169293460721227,1.0,54,24.0,College/University,SF-PF,N
Tremont Waters,-4.736343971480472,-0.9274082156312126,0.4540048307458254,3.0,51,21.0,College/University,PG,N
Coby White,-1.9729076850084029,-0.9349758310759897,-0.024197618145714778,5.0,7,19.0,College/University,PG,N
Grant Williams,0.8534717813692869,-0.08386221100787618,1.5155448714551922,5.0,22,21.0,College/University,PF,N
Dylan Windler,-0.8990838201526293,-0.20804341548129976,-0.8801330713849769,5.0,26,23.0,College/University,SF,N
